"ID","time","GUT","CENT","WT","CP","CP_RUV","x","y","PRED","vachette.cov1","dosenr"
2,134,-6.69606354529097e-10,2.30582675657122,70,0.0658807644734635,0.0658807644734635,134,0.0658807644734635,0.0658807644734635,70,1
2,134.1,-4.25955036670843e-10,2.29924808286288,70,0.0656928023675108,0.0656928023675108,134.1,0.0656928023675108,0.0656928023675108,70,1
2,134.2,-1.63469449527789e-10,2.29268817845508,70,0.065505376527288,0.065505376527288,134.2,0.065505376527288,0.065505376527288,70,1
2,134.3,1.18279224115608e-10,2.28614698978106,70,0.0653184854223159,0.0653184854223159,134.3,0.0653184854223159,0.0653184854223159,70,1
2,134.4,4.19708232370547e-10,2.27962446342534,70,0.0651321275264383,0.0651321275264383,134.4,0.0651321275264383,0.0651321275264383,70,1
2,134.5,7.41222683304683e-10,2.27312054612328,70,0.064946301317808,0.064946301317808,134.5,0.064946301317808,0.064946301317808,70,1
2,134.6,1.07842870353299e-09,2.266635184849,70,0.0647610052814001,0.0647610052814001,134.6,0.0647610052814001,0.0647610052814001,70,1
2,134.7,1.42563029486486e-09,2.26016832675027,70,0.0645762379071505,0.0645762379071505,134.7,0.0645762379071505,0.0645762379071505,70,1
2,134.8,1.78171917486544e-09,2.25371991903906,70,0.0643919976868304,0.0643919976868304,134.8,0.0643919976868304,0.0643919976868304,70,1
2,134.9,2.14548515598962e-09,2.2472899090778,70,0.0642082831165087,0.0642082831165087,134.9,0.0642082831165087,0.0642082831165087,70,1
2,135,2.51561171821338e-09,2.24087824437887,70,0.0640250926965393,0.0640250926965393,135,0.0640250926965393,0.0640250926965393,70,1
2,135.1,2.89067325588823e-09,2.23448487260418,70,0.063842424931548,0.063842424931548,135.1,0.063842424931548,0.063842424931548,70,1
2,135.2,3.26913232459567e-09,2.22810974156469,70,0.0636602783304197,0.0636602783304197,135.2,0.0636602783304197,0.0636602783304197,70,1
2,135.3,3.64933688800113e-09,2.22175279921995,70,0.0634786514062843,0.0634786514062843,135.3,0.0634786514062843,0.0634786514062843,70,1
2,135.4,4.0295175647089e-09,2.21541399367766,70,0.0632975426765045,0.0632975426765045,135.4,0.0632975426765045,0.0632975426765045,70,1
2,135.5,4.40778487511612e-09,2.20909327319315,70,0.0631169506626615,0.0631169506626615,135.5,0.0631169506626615,0.0631169506626615,70,1
2,135.6,4.78212648826721e-09,2.202790586169,70,0.0629368738905428,0.0629368738905428,135.6,0.0629368738905428,0.0629368738905428,70,1
2,135.7,5.15040446870829e-09,2.19650588115448,70,0.062757310890128,0.062757310890128,135.7,0.062757310890128,0.062757310890128,70,1
2,135.8,5.51035252334115e-09,2.19023910684518,70,0.0625782601955767,0.0625782601955767,135.8,0.0625782601955767,0.0625782601955767,70,1
2,135.9,5.85957324827822e-09,2.18399021208249,70,0.0623997203452139,0.0623997203452139,135.9,0.0623997203452139,0.0623997203452139,70,1
2,136,6.19553537569649e-09,2.17775914585314,70,0.0622216898815182,0.0622216898815182,136,0.0622216898815182,0.0622216898815182,70,1
2,136.1,6.51557102069194e-09,2.17154585728876,70,0.0620441673511073,0.0620441673511073,136.1,0.0620441673511073,0.0620441673511073,70,1
2,136.2,6.81687292813403e-09,2.1653502956654,70,0.0618671513047257,0.0618671513047257,136.2,0.0618671513047257,0.0618671513047257,70,1
2,136.3,7.09649171951964e-09,2.15917241040309,70,0.0616906402972311,0.0616906402972311,136.3,0.0616906402972311,0.0616906402972311,70,1
2,136.4,7.351333139828e-09,2.15301215106534,70,0.061514632887581,0.061514632887581,136.4,0.061514632887581,0.061514632887581,70,1
2,136.5,7.57815530437465e-09,2.1468694673587,70,0.0613391276388199,0.0613391276388199,136.5,0.0613391276388199,0.0613391276388199,70,1
2,136.6,7.77356594566585e-09,2.1407443091323,70,0.0611641231180657,0.0611641231180657,136.6,0.0611641231180657,0.0611641231180657,70,1
2,136.7,7.93401966025304e-09,2.13463662637738,70,0.0609896178964967,0.0609896178964967,136.7,0.0609896178964967,0.0609896178964967,70,1
